name,storage,lock_status,condition,price,amz
IPHONE 16 PLUS,512GB,unlocked,damaged,$367.00,$749.00
IPHONE 16 PRO,128GB,att,flawless,$476.00,$597.33
IPHONE 16 PRO,128GB,att,good,$432.00,$597.33
IPHONE 16 PRO,128GB,att,fair,$357.00,$597.33
IPHONE 16 PRO,128GB,att,damaged,$253.00,$597.33
IPHONE 16 PRO,128GB,verizon,flawless,$479.48,$597.33
IPHONE 16 PRO,128GB,verizon,good,$479.48,$597.33
IPHONE 16 PRO,128GB,verizon,fair,$462.09,$597.33
IPHONE 16 PRO,128GB,verizon,damaged,$444.70,$597.33
IPHONE 16 PRO,128GB,tmobile,flawless,$479.48,$597.33
IPHONE 16 PRO,128GB,tmobile,good,$479.48,$597.33
IPHONE 16 PRO,128GB,tmobile,fair,$387.00,$597.33
IPHONE 16 PRO,128GB,tmobile,damaged,$223.00,$597.33
IPHONE 16 PRO,128GB,unlocked,flawless,$479.48,$617.33
IPHONE 16 PRO,128GB,unlocked,good,$479.48,$617.33
IPHONE 16 PRO,128GB,unlocked,fair,$456.00,$617.33
IPHONE 16 PRO,128GB,unlocked,damaged,$322.00,$617.33
IPHONE 16 PRO,256GB,att,flawless,$513.00,$666.50
IPHONE 16 PRO,256GB,att,good,$461.00,$666.50
IPHONE 16 PRO,256GB,att,fair,$406.00,$666.50
IPHONE 16 PRO,256GB,att,damaged,$322.00,$666.50
IPHONE 16 PRO,256GB,verizon,flawless,$527.48,$666.50
IPHONE 16 PRO,256GB,verizon,good,$517.00,$666.50
IPHONE 16 PRO,256GB,verizon,fair,$441.00,$666.50
IPHONE 16 PRO,256GB,verizon,damaged,$348.00,$666.50
IPHONE 16 PRO,256GB,tmobile,flawless,$527.48,$666.50
IPHONE 16 PRO,256GB,tmobile,good,$507.00,$666.50
IPHONE 16 PRO,256GB,tmobile,fair,$431.00,$666.50
IPHONE 16 PRO,256GB,tmobile,damaged,$292.00,$666.50
IPHONE 16 PRO,256GB,unlocked,flawless,$527.48,$686.50
IPHONE 16 PRO,256GB,unlocked,good,$527.48,$686.50
IPHONE 16 PRO,256GB,unlocked,fair,$506.00,$686.50
IPHONE 16 PRO,256GB,unlocked,damaged,$427.00,$686.50
IPHONE 16 PRO,512GB,att,flawless,$560.00,$749.00
IPHONE 16 PRO,512GB,att,good,$501.00,$749.00
IPHONE 16 PRO,512GB,att,fair,$446.00,$749.00
IPHONE 16 PRO,512GB,att,damaged,$387.00,$749.00
IPHONE 16 PRO,512GB,verizon,flawless,$590.00,$749.00
IPHONE 16 PRO,512GB,verizon,good,$547.00,$749.00
IPHONE 16 PRO,512GB,verizon,fair,$481.00,$749.00
IPHONE 16 PRO,512GB,verizon,damaged,$413.00,$749.00
IPHONE 16 PRO,512GB,tmobile,flawless,$584.00,$749.00
IPHONE 16 PRO,512GB,tmobile,good,$557.00,$749.00
IPHONE 16 PRO,512GB,tmobile,fair,$471.00,$749.00
IPHONE 16 PRO,512GB,tmobile,damaged,$332.00,$749.00
IPHONE 16 PRO,512GB,unlocked,flawless,$595.48,$769.00
IPHONE 16 PRO,512GB,unlocked,good,$595.48,$769.00
IPHONE 16 PRO,512GB,unlocked,fair,$546.00,$769.00
IPHONE 16 PRO,512GB,unlocked,damaged,$497.00,$769.00
IPHONE 16 PRO,1TB,att,flawless,$623.00,$849.00
IPHONE 16 PRO,1TB,att,good,$561.00,$849.00
IPHONE 16 PRO,1TB,att,fair,$506.00,$849.00
IPHONE 16 PRO,1TB,att,damaged,$442.00,$849.00
IPHONE 16 PRO,1TB,verizon,flawless,$619.00,$849.00
IPHONE 16 PRO,1TB,verizon,good,$517.00,$849.00
IPHONE 16 PRO,1TB,verizon,fair,$468.00,$849.00
IPHONE 16 PRO,1TB,verizon,damaged,$447.00,$849.00
IPHONE 16 PRO,1TB,tmobile,flawless,$669.00,$849.00
IPHONE 16 PRO,1TB,tmobile,good,$617.00,$849.00
IPHONE 16 PRO,1TB,tmobile,fair,$531.00,$849.00
IPHONE 16 PRO,1TB,tmobile,damaged,$392.00,$849.00
IPHONE 16 PRO,1TB,unlocked,flawless,$727.48,$869.00
IPHONE 16 PRO,1TB,unlocked,good,$727.48,$869.00
IPHONE 16 PRO,1TB,unlocked,fair,$606.00,$869.00
IPHONE 16 PRO,1TB,unlocked,damaged,$487.00,$869.00
IPHONE 16 PRO MAX,256GB,att,flawless,$597.99,$778.00
IPHONE 16 PRO MAX,256GB,att,good,$541.00,$778.00
IPHONE 16 PRO MAX,256GB,att,fair,$476.00,$778.00
IPHONE 16 PRO MAX,256GB,att,damaged,$381.00,$778.00
IPHONE 16 PRO MAX,256GB,verizon,flawless,$607.00,$778.00
IPHONE 16 PRO MAX,256GB,verizon,good,$587.00,$778.00
IPHONE 16 PRO MAX,256GB,verizon,fair,$501.00,$778.00
IPHONE 16 PRO MAX,256GB,verizon,damaged,$401.00,$778.00
IPHONE 16 PRO MAX,256GB,tmobile,flawless,$615.48,$778.00
IPHONE 16 PRO MAX,256GB,tmobile,good,$577.00,$778.00
IPHONE 16 PRO MAX,256GB,tmobile,fair,$491.00,$778.00
IPHONE 16 PRO MAX,256GB,tmobile,damaged,$356.00,$778.00
IPHONE 16 PRO MAX,256GB,unlocked,flawless,$615.48,$798.00
IPHONE 16 PRO MAX,256GB,unlocked,good,$615.48,$798.00
IPHONE 16 PRO MAX,256GB,unlocked,fair,$596.00,$798.00
IPHONE 16 PRO MAX,256GB,unlocked,damaged,$511.00,$798.00
IPHONE 16 PRO MAX,512GB,att,flawless,$657.99,$846.50
IPHONE 16 PRO MAX,512GB,att,good,$591.00,$846.50
IPHONE 16 PRO MAX,512GB,att,fair,$526.00,$846.50
IPHONE 16 PRO MAX,512GB,att,damaged,$453.00,$846.50
IPHONE 16 PRO MAX,512GB,verizon,flawless,$663.00,$846.50
IPHONE 16 PRO MAX,512GB,verizon,good,$647.00,$846.50
IPHONE 16 PRO MAX,512GB,verizon,fair,$561.00,$846.50
IPHONE 16 PRO MAX,512GB,verizon,damaged,$478.00,$846.50
IPHONE 16 PRO MAX,512GB,tmobile,flawless,$679.48,$846.50
IPHONE 16 PRO MAX,512GB,tmobile,good,$631.00,$846.50
IPHONE 16 PRO MAX,512GB,tmobile,fair,$541.00,$846.50
IPHONE 16 PRO MAX,512GB,tmobile,damaged,$446.00,$846.50
IPHONE 16 PRO MAX,512GB,unlocked,flawless,$679.48,$866.50
IPHONE 16 PRO MAX,512GB,unlocked,good,$679.48,$866.50
IPHONE 16 PRO MAX,512GB,unlocked,fair,$646.00,$866.50
IPHONE 16 PRO MAX,512GB,unlocked,damaged,$581.00,$866.50
IPHONE 16 PRO MAX,1TB,att,flawless,$749.00,$899.00
IPHONE 16 PRO MAX,1TB,att,good,$681.00,$899.00
IPHONE 16 PRO MAX,1TB,att,fair,$616.00,$899.00
IPHONE 16 PRO MAX,1TB,att,damaged,$523.00,$899.00
IPHONE 16 PRO MAX,1TB,verizon,flawless,$750.00,$899.00
IPHONE 16 PRO MAX,1TB,verizon,good,$734.00,$899.00
IPHONE 16 PRO MAX,1TB,verizon,fair,$648.00,$899.00
IPHONE 16 PRO MAX,1TB,verizon,damaged,$541.00,$899.00
IPHONE 16 PRO MAX,1TB,tmobile,flawless,$751.48,$899.00
IPHONE 16 PRO MAX,1TB,tmobile,good,$717.00,$899.00
IPHONE 16 PRO MAX,1TB,tmobile,fair,$631.00,$899.00
IPHONE 16 PRO MAX,1TB,tmobile,damaged,$496.00,$899.00
IPHONE 16 PRO MAX,1TB,unlocked,flawless,$751.48,$919.00
IPHONE 16 PRO MAX,1TB,unlocked,good,$751.48,$919.00
IPHONE 16 PRO MAX,1TB,unlocked,fair,$734.09,$919.00
IPHONE 16 PRO MAX,1TB,unlocked,damaged,$651.00,$919.00
