name,storage,lock_status,condition,price,amz,original_feed_price,amazon_price,after_amazon,sellcell_fee,shipping_fee,condition_fee,total_walkaway,profit,profit_pct,new_price,new_profit,new_profit_pct,status
IPHONE 14 PRO MAX,256GB,tmobile,flawless,$343.48 ,495.0,337.00,495.00,445.40,30.00,15.00,10.00,390.40,53.40,15.85%,338.00,52.40,15.50%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,256GB,tmobile,good,$342.00 ,495.0,275.00,495.00,445.40,30.00,15.00,10.00,390.40,115.40,41.96%,276.00,114.40,41.45%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,256GB,tmobile,fair,$257.00 ,495.0,213.00,495.00,445.40,30.00,15.00,30.00,370.40,157.40,73.90%,216.00,154.40,71.48%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,256GB,tmobile,broken,$193.00 ,495.0,147.00,495.00,445.40,30.00,15.00,50.00,350.40,203.40,138.37%,152.00,198.40,130.53%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,256GB,unlocked,flawless,$343.48 ,520.0,439.00,520.00,468.40,30.00,15.00,10.00,413.40,-25.60,-5.83%,359.00,54.40,15.15%,Repriced to hit 15% profit
IPHONE 14 PRO MAX,256GB,unlocked,good,$343.48 ,520.0,371.00,520.00,468.40,30.00,15.00,10.00,413.40,42.40,11.43%,359.00,54.40,15.15%,Repriced to hit 15% profit
IPHONE 14 PRO MAX,256GB,unlocked,fair,$326.09 ,520.0,295.00,520.00,468.40,30.00,15.00,30.00,393.40,98.40,33.36%,296.00,97.40,32.91%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,256GB,unlocked,broken,$213.00 ,520.0,213.00,520.00,468.40,30.00,15.00,50.00,373.40,160.40,75.31%,218.00,155.40,71.28%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,512GB,att,flawless,$377.00 ,525.0,354.00,525.00,473.00,30.00,15.00,10.00,418.00,64.00,18.08%,355.00,63.00,17.75%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,512GB,att,good,$347.00 ,525.0,290.00,525.00,473.00,30.00,15.00,10.00,418.00,128.00,44.14%,291.00,127.00,43.64%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,512GB,att,fair,$267.00 ,525.0,228.00,525.00,473.00,30.00,15.00,30.00,398.00,170.00,74.56%,231.00,167.00,72.29%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,512GB,att,broken,$213.00 ,525.0,203.00,525.00,473.00,30.00,15.00,50.00,378.00,175.00,86.21%,208.00,170.00,81.73%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,512GB,verizon,flawless,$366.00 ,525.0,334.00,525.00,473.00,30.00,15.00,10.00,418.00,84.00,25.15%,335.00,83.00,24.78%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,512GB,verizon,good,$320.00 ,525.0,283.50,525.00,473.00,30.00,15.00,10.00,418.00,134.50,47.44%,286.50,131.50,45.90%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,512GB,verizon,fair,$224.00 ,525.0,189.00,525.00,473.00,30.00,15.00,30.00,398.00,209.00,110.58%,194.00,204.00,105.15%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,512GB,verizon,broken,$223.00 ,525.0,163.00,525.00,473.00,30.00,15.00,50.00,378.00,215.00,131.90%,168.00,210.00,125.00%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,512GB,tmobile,flawless,$396.00 ,525.0,365.00,525.00,473.00,30.00,15.00,10.00,418.00,53.00,14.52%,363.00,55.00,15.15%,Repriced to hit 15% profit
IPHONE 14 PRO MAX,512GB,tmobile,good,$368.00 ,525.0,305.00,525.00,473.00,30.00,15.00,10.00,418.00,113.00,37.05%,306.00,112.00,36.60%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,512GB,tmobile,fair,$272.00 ,525.0,243.00,525.00,473.00,30.00,15.00,30.00,398.00,155.00,63.79%,246.00,152.00,61.79%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,512GB,tmobile,broken,$213.00 ,525.0,153.00,525.00,473.00,30.00,15.00,50.00,378.00,225.00,147.06%,158.00,220.00,139.24%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,512GB,unlocked,flawless,$407.48 ,550.0,469.00,550.00,496.00,30.00,15.00,10.00,441.00,-28.00,-5.97%,383.00,58.00,15.14%,Repriced to hit 15% profit
IPHONE 14 PRO MAX,512GB,unlocked,good,$407.48 ,550.0,401.00,550.00,496.00,30.00,15.00,10.00,441.00,40.00,9.98%,383.00,58.00,15.14%,Repriced to hit 15% profit
IPHONE 14 PRO MAX,512GB,unlocked,fair,$356.00 ,550.0,325.00,550.00,496.00,30.00,15.00,30.00,421.00,96.00,29.54%,326.00,95.00,29.14%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,512GB,unlocked,broken,$233.00 ,550.0,253.00,550.00,496.00,30.00,15.00,50.00,401.00,148.00,58.50%,256.00,145.00,56.64%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,1TB,att,flawless,$407.48 ,570.0,384.00,570.00,514.40,30.00,15.00,10.00,459.40,75.40,19.64%,385.00,74.40,19.32%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,1TB,att,good,$381.00 ,570.0,325.00,570.00,514.40,30.00,15.00,10.00,459.40,134.40,41.35%,326.00,133.40,40.92%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,1TB,att,fair,$287.00 ,570.0,258.00,570.00,514.40,30.00,15.00,30.00,439.40,181.40,70.31%,261.00,178.40,68.35%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,1TB,att,broken,$213.00 ,570.0,243.00,570.00,514.40,30.00,15.00,50.00,419.40,176.40,72.59%,246.00,173.40,70.49%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,1TB,verizon,flawless,$386.00 ,570.0,356.00,570.00,514.40,30.00,15.00,10.00,459.40,103.40,29.04%,357.00,102.40,28.68%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,1TB,verizon,good,$340.00 ,570.0,303.75,570.00,514.40,30.00,15.00,10.00,459.40,155.65,51.24%,307.00,152.40,49.64%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,1TB,verizon,fair,$252.00 ,570.0,208.00,570.00,514.40,30.00,15.00,30.00,439.40,231.40,111.25%,213.00,226.40,106.29%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,1TB,verizon,broken,$223.00 ,570.0,183.00,570.00,514.40,30.00,15.00,50.00,419.40,236.40,129.18%,188.00,231.40,123.09%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,1TB,tmobile,flawless,$407.48 ,570.0,398.00,570.00,514.40,30.00,15.00,10.00,459.40,61.40,15.43%,399.00,60.40,15.14%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,1TB,tmobile,good,$398.00 ,570.0,335.00,570.00,514.40,30.00,15.00,10.00,459.40,124.40,37.13%,336.00,123.40,36.73%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,1TB,tmobile,fair,$302.00 ,570.0,272.00,570.00,514.40,30.00,15.00,30.00,439.40,167.40,61.54%,275.00,164.40,59.78%,Already ≥ 15% profit – bumped $3.00
IPHONE 14 PRO MAX,1TB,tmobile,broken,$213.00 ,570.0,173.00,570.00,514.40,30.00,15.00,50.00,419.40,246.40,142.43%,178.00,241.40,135.62%,Already ≥ 15% profit – bumped $5.00
IPHONE 14 PRO MAX,1TB,unlocked,flawless,$407.48 ,595.0,504.00,595.00,537.40,30.00,15.00,10.00,482.40,-21.60,-4.29%,419.00,63.40,15.13%,Repriced to hit 15% profit
IPHONE 14 PRO MAX,1TB,unlocked,good,$407.48 ,595.0,431.00,595.00,537.40,30.00,15.00,10.00,482.40,51.40,11.93%,419.00,63.40,15.13%,Repriced to hit 15% profit
IPHONE 14 PRO MAX,1TB,unlocked,fair,$386.00 ,595.0,355.00,595.00,537.40,30.00,15.00,30.00,462.40,107.40,30.25%,356.00,106.40,29.89%,Already ≥ 15% profit – bumped $1.00
IPHONE 14 PRO MAX,1TB,unlocked,broken,$256.00 ,595.0,293.00,595.00,537.40,30.00,15.00,50.00,442.40,149.40,50.99%,296.00,146.40,49.46%,Already ≥ 15% profit – bumped $3.00
IPHONE 15,128GB,att,flawless,$260.99 ,360.0,244.00,360.00,321.20,25.70,15.00,10.00,270.50,26.50,10.86%,235.00,35.50,15.11%,Repriced to hit 15% profit
IPHONE 15,128GB,att,good,$221.00 ,360.0,195.00,360.00,321.20,25.70,15.00,10.00,270.50,75.50,38.72%,196.00,74.50,38.01%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,128GB,att,fair,$167.00 ,360.0,122.00,360.00,321.20,25.70,15.00,30.00,250.50,128.50,105.33%,127.00,123.50,97.25%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,128GB,att,broken,$138.00 ,360.0,113.00,360.00,321.20,25.70,15.00,50.00,230.50,117.50,103.99%,118.00,112.50,95.34%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,128GB,verizon,flawless,$282.00 ,360.0,244.00,360.00,321.20,25.70,15.00,10.00,270.50,26.50,10.86%,235.00,35.50,15.11%,Repriced to hit 15% profit
IPHONE 15,128GB,verizon,good,$236.00 ,360.0,195.00,360.00,321.20,25.70,15.00,10.00,270.50,75.50,38.72%,196.00,74.50,38.01%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,128GB,verizon,fair,$178.00 ,360.0,140.00,360.00,321.20,25.70,15.00,30.00,250.50,110.50,78.93%,145.00,105.50,72.76%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,128GB,verizon,broken,$161.00 ,360.0,113.00,360.00,321.20,25.70,15.00,50.00,230.50,117.50,103.99%,118.00,112.50,95.34%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,128GB,tmobile,flawless,$251.00 ,360.0,229.00,360.00,321.20,25.70,15.00,10.00,270.50,41.50,18.12%,230.00,40.50,17.61%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,128GB,tmobile,good,$205.00 ,360.0,181.00,360.00,321.20,25.70,15.00,10.00,270.50,89.50,49.45%,184.00,86.50,47.01%,Already ≥ 15% profit – bumped $3.00
IPHONE 15,128GB,tmobile,fair,$153.00 ,360.0,131.00,360.00,321.20,25.70,15.00,30.00,250.50,119.50,91.22%,136.00,114.50,84.19%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,128GB,tmobile,broken,$126.00 ,360.0,108.00,360.00,321.20,25.70,15.00,50.00,230.50,122.50,113.43%,113.00,117.50,103.99%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,128GB,unlocked,flawless,$295.48 ,385.0,339.00,385.00,344.20,27.54,15.00,10.00,291.66,-47.34,-13.96%,254.00,37.66,14.83%,Repriced to hit 15% profit
IPHONE 15,128GB,unlocked,good,$295.48 ,385.0,286.00,385.00,344.20,27.54,15.00,10.00,291.66,5.66,1.98%,254.00,37.66,14.83%,Repriced to hit 15% profit
IPHONE 15,128GB,unlocked,fair,$266.00 ,385.0,221.00,385.00,344.20,27.54,15.00,30.00,271.66,50.66,22.92%,222.00,49.66,22.37%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,128GB,unlocked,broken,$219.00 ,385.0,143.00,385.00,344.20,27.54,15.00,50.00,251.66,108.66,75.99%,148.00,103.66,70.04%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,256GB,att,flawless,$302.99 ,425.0,285.00,425.00,381.00,30.00,15.00,10.00,326.00,41.00,14.39%,283.00,43.00,15.19%,Repriced to hit 15% profit
IPHONE 15,256GB,att,good,$264.00 ,425.0,227.00,425.00,381.00,30.00,15.00,10.00,326.00,99.00,43.61%,228.00,98.00,42.98%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,256GB,att,fair,$207.00 ,425.0,161.00,425.00,381.00,30.00,15.00,30.00,306.00,145.00,90.06%,166.00,140.00,84.34%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,256GB,att,broken,$163.00 ,425.0,138.00,425.00,381.00,30.00,15.00,50.00,286.00,148.00,107.25%,143.00,143.00,100.00%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,256GB,verizon,flawless,$324.00 ,425.0,285.00,425.00,381.00,30.00,15.00,10.00,326.00,41.00,14.39%,283.00,43.00,15.19%,Repriced to hit 15% profit
IPHONE 15,256GB,verizon,good,$271.00 ,425.0,231.00,425.00,381.00,30.00,15.00,10.00,326.00,95.00,41.13%,232.00,94.00,40.52%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,256GB,verizon,fair,$218.00 ,425.0,161.00,425.00,381.00,30.00,15.00,30.00,306.00,145.00,90.06%,166.00,140.00,84.34%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,256GB,verizon,broken,$186.00 ,425.0,138.00,425.00,381.00,30.00,15.00,50.00,286.00,148.00,107.25%,143.00,143.00,100.00%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,256GB,tmobile,flawless,$274.00 ,425.0,262.00,425.00,381.00,30.00,15.00,10.00,326.00,64.00,24.43%,263.00,63.00,23.95%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,256GB,tmobile,good,$237.00 ,425.0,207.00,425.00,381.00,30.00,15.00,10.00,326.00,119.00,57.49%,210.00,116.00,55.24%,Already ≥ 15% profit – bumped $3.00
IPHONE 15,256GB,tmobile,fair,$182.00 ,425.0,140.00,425.00,381.00,30.00,15.00,30.00,306.00,166.00,118.57%,145.00,161.00,111.03%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,256GB,tmobile,broken,$136.00 ,425.0,132.00,425.00,381.00,30.00,15.00,50.00,286.00,154.00,116.67%,137.00,149.00,108.76%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,256GB,unlocked,flawless,$343.48 ,450.0,379.00,450.00,404.00,30.00,15.00,10.00,349.00,-30.00,-7.92%,303.00,46.00,15.18%,Repriced to hit 15% profit
IPHONE 15,256GB,unlocked,good,$343.48 ,450.0,326.00,450.00,404.00,30.00,15.00,10.00,349.00,23.00,7.06%,303.00,46.00,15.18%,Repriced to hit 15% profit
IPHONE 15,256GB,unlocked,fair,$306.00 ,450.0,260.00,450.00,404.00,30.00,15.00,30.00,329.00,69.00,26.54%,261.00,68.00,26.05%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,256GB,unlocked,broken,$254.00 ,450.0,173.00,450.00,404.00,30.00,15.00,50.00,309.00,136.00,78.61%,178.00,131.00,73.60%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,512GB,att,flawless,$343.99 ,478.0,330.00,478.00,429.76,30.00,15.00,10.00,374.76,44.76,13.56%,326.00,48.76,14.96%,Repriced to hit 15% profit
IPHONE 15,512GB,att,good,$307.00 ,478.0,271.00,478.00,429.76,30.00,15.00,10.00,374.76,103.76,38.29%,272.00,102.76,37.78%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,512GB,att,fair,$247.00 ,478.0,191.00,478.00,429.76,30.00,15.00,30.00,354.76,163.76,85.74%,196.00,158.76,81.00%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,512GB,att,broken,$173.00 ,478.0,148.00,478.00,429.76,30.00,15.00,50.00,334.76,186.76,126.19%,153.00,181.76,118.80%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,512GB,verizon,flawless,$365.00 ,478.0,327.00,478.00,429.76,30.00,15.00,10.00,374.76,47.76,14.61%,326.00,48.76,14.96%,Repriced to hit 15% profit
IPHONE 15,512GB,verizon,good,$314.00 ,478.0,281.00,478.00,429.76,30.00,15.00,10.00,374.76,93.76,33.37%,282.00,92.76,32.89%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,512GB,verizon,fair,$258.00 ,478.0,191.00,478.00,429.76,30.00,15.00,30.00,354.76,163.76,85.74%,196.00,158.76,81.00%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,512GB,verizon,broken,$196.00 ,478.0,148.00,478.00,429.76,30.00,15.00,50.00,334.76,186.76,126.19%,153.00,181.76,118.80%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,512GB,tmobile,flawless,$319.00 ,478.0,302.00,478.00,429.76,30.00,15.00,10.00,374.76,72.76,24.09%,303.00,71.76,23.68%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,512GB,tmobile,good,$280.00 ,478.0,247.00,478.00,429.76,30.00,15.00,10.00,374.76,127.76,51.72%,250.00,124.76,49.90%,Already ≥ 15% profit – bumped $3.00
IPHONE 15,512GB,tmobile,fair,$227.00 ,478.0,166.00,478.00,429.76,30.00,15.00,30.00,354.76,188.76,113.71%,171.00,183.76,107.46%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,512GB,tmobile,broken,$146.00 ,478.0,142.00,478.00,429.76,30.00,15.00,50.00,334.76,192.76,135.75%,147.00,187.76,127.73%,Already ≥ 15% profit – bumped $5.00
IPHONE 15,512GB,unlocked,flawless,$415.48 ,503.0,409.00,503.00,452.76,30.00,15.00,10.00,397.76,-11.24,-2.75%,346.00,51.76,14.96%,Repriced to hit 15% profit
IPHONE 15,512GB,unlocked,good,$407.00 ,503.0,357.00,503.00,452.76,30.00,15.00,10.00,397.76,40.76,11.42%,346.00,51.76,14.96%,Repriced to hit 15% profit
IPHONE 15,512GB,unlocked,fair,$346.00 ,503.0,290.00,503.00,452.76,30.00,15.00,30.00,377.76,87.76,30.26%,291.00,86.76,29.81%,Already ≥ 15% profit – bumped $1.00
IPHONE 15,512GB,unlocked,broken,$259.00 ,503.0,208.00,503.00,452.76,30.00,15.00,50.00,357.76,149.76,72.00%,211.00,146.76,69.55%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,128GB,att,flawless,$276.99 ,395.0,262.00,395.00,353.40,28.27,15.00,10.00,300.13,38.13,14.55%,261.00,39.13,14.99%,Repriced to hit 15% profit
IPHONE 15 PLUS,128GB,att,good,$232.00 ,395.0,222.75,395.00,353.40,28.27,15.00,10.00,300.13,77.38,34.74%,224.00,76.13,33.99%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,128GB,att,fair,$176.00 ,395.0,159.00,395.00,353.40,28.27,15.00,30.00,280.13,121.13,76.18%,164.00,116.13,70.81%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,128GB,att,broken,$174.00 ,395.0,157.00,395.00,353.40,28.27,15.00,50.00,260.13,103.13,65.69%,160.00,100.13,62.58%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,128GB,verizon,flawless,$305.00 ,395.0,262.00,395.00,353.40,28.27,15.00,10.00,300.13,38.13,14.55%,261.00,39.13,14.99%,Repriced to hit 15% profit
IPHONE 15 PLUS,128GB,verizon,good,$259.00 ,395.0,222.75,395.00,353.40,28.27,15.00,10.00,300.13,77.38,34.74%,224.00,76.13,33.99%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,128GB,verizon,fair,$189.00 ,395.0,166.00,395.00,353.40,28.27,15.00,30.00,280.13,114.13,68.75%,169.00,111.13,65.76%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,128GB,verizon,broken,$180.00 ,395.0,137.00,395.00,353.40,28.27,15.00,50.00,260.13,123.13,89.87%,142.00,118.13,83.19%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,128GB,tmobile,flawless,$266.00 ,395.0,262.00,395.00,353.40,28.27,15.00,10.00,300.13,38.13,14.55%,261.00,39.13,14.99%,Repriced to hit 15% profit
IPHONE 15 PLUS,128GB,tmobile,good,$221.00 ,395.0,222.75,395.00,353.40,28.27,15.00,10.00,300.13,77.38,34.74%,224.00,76.13,33.99%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,128GB,tmobile,fair,$168.00 ,395.0,167.00,395.00,353.40,28.27,15.00,30.00,280.13,113.13,67.74%,170.00,110.13,64.78%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,128GB,tmobile,broken,$157.00 ,395.0,157.00,395.00,353.40,28.27,15.00,50.00,260.13,103.13,65.69%,160.00,100.13,62.58%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,128GB,unlocked,flawless,$319.48 ,420.0,341.00,420.00,376.40,30.00,15.00,10.00,321.40,-19.60,-5.75%,279.00,42.40,15.20%,Repriced to hit 15% profit
IPHONE 15 PLUS,128GB,unlocked,good,$319.48 ,420.0,291.00,420.00,376.40,30.00,15.00,10.00,321.40,30.40,10.45%,279.00,42.40,15.20%,Repriced to hit 15% profit
IPHONE 15 PLUS,128GB,unlocked,fair,$282.00 ,420.0,247.00,420.00,376.40,30.00,15.00,30.00,301.40,54.40,22.02%,248.00,53.40,21.53%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,128GB,unlocked,broken,$218.00 ,420.0,187.00,420.00,376.40,30.00,15.00,50.00,281.40,94.40,50.48%,190.00,91.40,48.11%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,256GB,att,flawless,$310.99 ,448.0,287.00,448.00,402.16,30.00,15.00,10.00,347.16,60.16,20.96%,288.00,59.16,20.54%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,256GB,att,good,$261.00 ,448.0,243.00,448.00,402.16,30.00,15.00,10.00,347.16,104.16,42.86%,244.00,103.16,42.28%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,256GB,att,fair,$183.00 ,448.0,159.00,448.00,402.16,30.00,15.00,30.00,327.16,168.16,105.76%,164.00,163.16,99.49%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,256GB,att,broken,$183.00 ,448.0,157.00,448.00,402.16,30.00,15.00,50.00,307.16,150.16,95.64%,162.00,145.16,89.60%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,256GB,verizon,flawless,$361.00 ,448.0,321.00,448.00,402.16,30.00,15.00,10.00,347.16,26.16,8.15%,302.00,45.16,14.95%,Repriced to hit 15% profit
IPHONE 15 PLUS,256GB,verizon,good,$291.00 ,448.0,257.00,448.00,402.16,30.00,15.00,10.00,347.16,90.16,35.08%,258.00,89.16,34.56%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,256GB,verizon,fair,$214.00 ,448.0,173.00,448.00,402.16,30.00,15.00,30.00,327.16,154.16,89.11%,178.00,149.16,83.80%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,256GB,verizon,broken,$195.00 ,448.0,143.00,448.00,402.16,30.00,15.00,50.00,307.16,164.16,114.80%,148.00,159.16,107.54%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,256GB,tmobile,flawless,$298.00 ,448.0,285.00,448.00,402.16,30.00,15.00,10.00,347.16,62.16,21.81%,286.00,61.16,21.38%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,256GB,tmobile,good,$254.00 ,448.0,243.00,448.00,402.16,30.00,15.00,10.00,347.16,104.16,42.86%,244.00,103.16,42.28%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,256GB,tmobile,fair,$172.00 ,448.0,167.00,448.00,402.16,30.00,15.00,30.00,327.16,160.16,95.90%,172.00,155.16,90.21%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,256GB,tmobile,broken,$157.00 ,448.0,157.00,448.00,402.16,30.00,15.00,50.00,307.16,150.16,95.64%,162.00,145.16,89.60%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,256GB,unlocked,flawless,$363.48 ,473.0,366.00,473.00,425.16,30.00,15.00,10.00,370.16,4.16,1.14%,322.00,48.16,14.96%,Repriced to hit 15% profit
IPHONE 15 PLUS,256GB,unlocked,good,$363.48 ,473.0,326.00,473.00,425.16,30.00,15.00,10.00,370.16,44.16,13.55%,322.00,48.16,14.96%,Repriced to hit 15% profit
IPHONE 15 PLUS,256GB,unlocked,fair,$307.00 ,473.0,272.00,473.00,425.16,30.00,15.00,30.00,350.16,78.16,28.74%,273.00,77.16,28.26%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,256GB,unlocked,broken,$232.00 ,473.0,187.00,473.00,425.16,30.00,15.00,50.00,330.16,143.16,76.56%,192.00,138.16,71.96%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,512GB,att,flawless,$408.99 ,495.0,386.00,495.00,445.40,30.00,15.00,10.00,390.40,4.40,1.14%,339.00,51.40,15.16%,Repriced to hit 15% profit
IPHONE 15 PLUS,512GB,att,good,$362.00 ,495.0,335.00,495.00,445.40,30.00,15.00,10.00,390.40,55.40,16.54%,336.00,54.40,16.19%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,512GB,att,fair,$221.00 ,495.0,224.00,495.00,445.40,30.00,15.00,30.00,370.40,146.40,65.36%,227.00,143.40,63.17%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,512GB,att,broken,$203.00 ,495.0,187.00,495.00,445.40,30.00,15.00,50.00,350.40,163.40,87.38%,192.00,158.40,82.50%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,512GB,verizon,flawless,$415.48 ,495.0,391.00,495.00,445.40,30.00,15.00,10.00,390.40,-0.60,-0.15%,339.00,51.40,15.16%,Repriced to hit 15% profit
IPHONE 15 PLUS,512GB,verizon,good,$370.00 ,495.0,340.00,495.00,445.40,30.00,15.00,10.00,390.40,50.40,14.82%,339.00,51.40,15.16%,Repriced to hit 15% profit
IPHONE 15 PLUS,512GB,verizon,fair,$259.00 ,495.0,227.00,495.00,445.40,30.00,15.00,30.00,370.40,143.40,63.17%,230.00,140.40,61.04%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,512GB,verizon,broken,$215.00 ,495.0,167.00,495.00,445.40,30.00,15.00,50.00,350.40,183.40,109.82%,172.00,178.40,103.72%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,512GB,tmobile,flawless,$339.00 ,495.0,325.00,495.00,445.40,30.00,15.00,10.00,390.40,65.40,20.12%,326.00,64.40,19.75%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PLUS,512GB,tmobile,good,$307.00 ,495.0,266.00,495.00,445.40,30.00,15.00,10.00,390.40,124.40,46.77%,269.00,121.40,45.13%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PLUS,512GB,tmobile,fair,$202.00 ,495.0,178.00,495.00,445.40,30.00,15.00,30.00,370.40,192.40,108.09%,183.00,187.40,102.40%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,512GB,tmobile,broken,$177.00 ,495.0,177.00,495.00,445.40,30.00,15.00,50.00,350.40,173.40,97.97%,182.00,168.40,92.53%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PLUS,512GB,unlocked,flawless,$415.48 ,520.0,437.00,520.00,468.40,30.00,15.00,10.00,413.40,-23.60,-5.40%,359.00,54.40,15.15%,Repriced to hit 15% profit
IPHONE 15 PLUS,512GB,unlocked,good,$415.48 ,520.0,395.00,520.00,468.40,30.00,15.00,10.00,413.40,18.40,4.66%,359.00,54.40,15.15%,Repriced to hit 15% profit
IPHONE 15 PLUS,512GB,unlocked,fair,$352.00 ,520.0,325.00,520.00,468.40,30.00,15.00,30.00,393.40,68.40,21.05%,326.00,67.40,20.67%,Already ≥ 15% profit – bumped $1.00
